"","city","cityid","temp","WD","SD","WSE","time","isRadar","Radar","t_json","degree","province"
"264","\u5929\u6d25",101030100,5,"\u5357\u98ce",0.41,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9220_JB",1421131200,180,"\u5929\u6d25\u5e02"
"265","\u592a\u539f",101100101,-2,"\u4e1c\u5317\u98ce",0.58,2,2015-01-13 10:00:00,1,"JC_RADAR_AZ9351_JB",1421114400,45,"\u5c71\u897f\u7701"
"266","\u592a\u539f",101100101,-2,"\u4e1c\u98ce",0.48,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9351_JB",1421078400,90,"\u5c71\u897f\u7701"
"267","\u592a\u539f",101100101,-2,"\u4e1c\u98ce",0.48,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9351_JB",1421157600,90,"\u5c71\u897f\u7701"
"268","\u592a\u539f",101100101,-2,"\u4e1c\u98ce",0.48,2,2015-01-13 23:00:00,1,"JC_RADAR_AZ9351_JB",1421161200,90,"\u5c71\u897f\u7701"
"269","\u592a\u539f",101100101,-4,"\u4e1c\u5317\u98ce",0.57,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9351_JB",1421078400,45,"\u5c71\u897f\u7701"
"270","\u592a\u539f",101100101,-4,"\u4e1c\u98ce",0.63,2,2015-01-13 21:00:00,1,"JC_RADAR_AZ9351_JB",1421154000,90,"\u5c71\u897f\u7701"
"271","\u592a\u539f",101100101,-4,"\u5317\u98ce",0.6,2,2015-01-13 01:00:00,1,"JC_RADAR_AZ9351_JB",1421082000,0,"\u5c71\u897f\u7701"
"272","\u592a\u539f",101100101,-4,"\u5317\u98ce",0.62,1,2015-01-13 02:00:00,1,"JC_RADAR_AZ9351_JB",1421085600,0,"\u5c71\u897f\u7701"
"273","\u592a\u539f",101100101,-6,"\u4e1c\u5317\u98ce",0.67,2,2015-01-13 03:00:00,1,"JC_RADAR_AZ9351_JB",1421089200,45,"\u5c71\u897f\u7701"
"274","\u592a\u539f",101100101,-6,"\u4e1c\u5317\u98ce",0.64,2,2015-01-13 09:00:00,1,"JC_RADAR_AZ9351_JB",1421110800,45,"\u5c71\u897f\u7701"
"275","\u592a\u539f",101100101,-6,"\u4e1c\u5317\u98ce",0.65,2,2015-01-13 04:00:00,1,"JC_RADAR_AZ9351_JB",1421092800,45,"\u5c71\u897f\u7701"
"276","\u592a\u539f",101100101,-7,"\u4e1c\u5317\u98ce",0.66,2,2015-01-13 06:00:00,1,"JC_RADAR_AZ9351_JB",1421100000,45,"\u5c71\u897f\u7701"
"277","\u592a\u539f",101100101,-7,"\u4e1c\u5317\u98ce",0.66,2,2015-01-13 07:00:00,1,"JC_RADAR_AZ9351_JB",1421103600,45,"\u5c71\u897f\u7701"
"278","\u592a\u539f",101100101,-7,"\u4e1c\u5317\u98ce",0.66,2,2015-01-13 08:00:00,1,"JC_RADAR_AZ9351_JB",1421107200,45,"\u5c71\u897f\u7701"
"279","\u592a\u539f",101100101,-7,"\u5317\u98ce",0.66,2,2015-01-13 05:00:00,1,"JC_RADAR_AZ9351_JB",1421096400,0,"\u5c71\u897f\u7701"
"280","\u592a\u539f",101100101,1,"\u5317\u98ce",0.49,2,2015-01-13 11:00:00,1,"JC_RADAR_AZ9351_JB",1421118000,0,"\u5c71\u897f\u7701"
"281","\u592a\u539f",101100101,1,"\u897f\u5357\u98ce",0.56,1,2015-01-13 19:00:00,1,"JC_RADAR_AZ9351_JB",1421146800,225,"\u5c71\u897f\u7701"
"282","\u592a\u539f",101100101,2,"\u5357\u98ce",0.53,2,2015-01-13 18:00:00,1,"JC_RADAR_AZ9351_JB",1421143200,180,"\u5c71\u897f\u7701"
"283","\u592a\u539f",101100101,3,"\u5317\u98ce",0.39,2,2015-01-13 12:00:00,1,"JC_RADAR_AZ9351_JB",1421121600,0,"\u5c71\u897f\u7701"
"284","\u592a\u539f",101100101,3,"\u897f\u98ce",0.42,1,2015-01-13 17:00:00,1,"JC_RADAR_AZ9351_JB",1421139600,270,"\u5c71\u897f\u7701"
"285","\u592a\u539f",101100101,4,"\u897f\u98ce",0.37,1,2015-01-13 13:00:00,1,"JC_RADAR_AZ9351_JB",1421125200,270,"\u5c71\u897f\u7701"
"286","\u592a\u539f",101100101,5,"\u897f\u5317\u98ce",0.37,2,2015-01-13 15:00:00,1,"JC_RADAR_AZ9351_JB",1421132400,315,"\u5c71\u897f\u7701"
"287","\u592a\u539f",101100101,5,"\u897f\u5357\u98ce",0.39,2,2015-01-13 16:00:00,1,"JC_RADAR_AZ9351_JB",1421136000,225,"\u5c71\u897f\u7701"
"288","\u592a\u539f",101100101,5,"\u897f\u5357\u98ce",0.37,1,2015-01-13 14:00:00,1,"JC_RADAR_AZ9351_JB",1421128800,225,"\u5c71\u897f\u7701"
"289","\u5e7f\u5dde",101280101,10,"\u5317\u98ce",0.77,3,2015-01-13 21:45:00,1,"JC_RADAR_AZ9200_JB",1421156700,0,"\u5e7f\u4e1c\u7701"
"290","\u5e7f\u5dde",101280101,10,"\u5317\u98ce",0.78,3,2015-01-13 22:55:00,1,"JC_RADAR_AZ9200_JB",1421160900,0,"\u5e7f\u4e1c\u7701"
"291","\u5e7f\u5dde",101280101,10,"\u5317\u98ce",0.95,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9200_JB",1421084100,0,"\u5e7f\u4e1c\u7701"
"292","\u5e7f\u5dde",101280101,10,"\u5317\u98ce",0.9,3,2015-01-13 09:40:00,1,"JC_RADAR_AZ9200_JB",1421113200,0,"\u5e7f\u4e1c\u7701"
"293","\u5e7f\u5dde",101280101,10,"\u897f\u5317\u98ce",0.95,2,2015-01-13 00:35:00,1,"JC_RADAR_AZ9200_JB",1421080500,315,"\u5e7f\u4e1c\u7701"
"294","\u5e7f\u5dde",101280101,11,"\u5317\u98ce",0.88,3,2015-01-13 10:40:00,1,"JC_RADAR_AZ9200_JB",1421116800,0,"\u5e7f\u4e1c\u7701"
"295","\u5e7f\u5dde",101280101,11,"\u5317\u98ce",0.74,4,2015-01-13 18:45:00,1,"JC_RADAR_AZ9200_JB",1421145900,0,"\u5e7f\u4e1c\u7701"
"296","\u5e7f\u5dde",101280101,11,"\u5317\u98ce",0.79,4,2015-01-13 19:50:00,1,"JC_RADAR_AZ9200_JB",1421149800,0,"\u5e7f\u4e1c\u7701"
"297","\u5e7f\u5dde",101280101,12,"\u5317\u98ce",0.81,3,2015-01-13 11:40:00,1,"JC_RADAR_AZ9200_JB",1421120400,0,"\u5e7f\u4e1c\u7701"
"298","\u5e7f\u5dde",101280101,13,"\u5317\u98ce",0.68,3,2015-01-13 17:40:00,1,"JC_RADAR_AZ9200_JB",1421142000,0,"\u5e7f\u4e1c\u7701"
"299","\u5e7f\u5dde",101280101,13,"\u5317\u98ce",0.68,4,2015-01-13 16:40:00,1,"JC_RADAR_AZ9200_JB",1421138400,0,"\u5e7f\u4e1c\u7701"
"300","\u5e7f\u5dde",101280101,13,"\u5317\u98ce",0.7,4,2015-01-13 13:40:00,1,"JC_RADAR_AZ9200_JB",1421127600,0,"\u5e7f\u4e1c\u7701"
"301","\u5e7f\u5dde",101280101,13,"\u5317\u98ce",0.75,2,2015-01-13 12:35:00,1,"JC_RADAR_AZ9200_JB",1421123700,0,"\u5e7f\u4e1c\u7701"
"302","\u5e7f\u5dde",101280101,14,"\u5317\u98ce",0.66,5,2015-01-13 14:40:00,1,"JC_RADAR_AZ9200_JB",1421131200,0,"\u5e7f\u4e1c\u7701"
"303","\u5e7f\u5dde",101280101,14,"\u5317\u98ce",0.64,4,2015-01-13 15:45:00,1,"JC_RADAR_AZ9200_JB",1421135100,0,"\u5e7f\u4e1c\u7701"
"304","\u5e7f\u5dde",101280101,8,"\u5317\u98ce",0.89,2,2015-01-13 00:50:00,1,"JC_RADAR_AZ9200_JB",1421081400,0,"\u5e7f\u4e1c\u7701"
"305","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.81,2,2015-01-13 23:35:00,1,"JC_RADAR_AZ9200_JB",1421163300,0,"\u5e7f\u4e1c\u7701"
"306","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.95,3,2015-01-13 03:35:00,1,"JC_RADAR_AZ9200_JB",1421091300,0,"\u5e7f\u4e1c\u7701"
"307","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.95,3,2015-01-13 05:40:00,1,"JC_RADAR_AZ9200_JB",1421098800,0,"\u5e7f\u4e1c\u7701"
"308","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.94,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9200_JB",1421094900,0,"\u5e7f\u4e1c\u7701"
"309","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.94,3,2015-01-13 06:40:00,1,"JC_RADAR_AZ9200_JB",1421102400,0,"\u5e7f\u4e1c\u7701"
"310","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.94,3,2015-01-13 07:40:00,1,"JC_RADAR_AZ9200_JB",1421106000,0,"\u5e7f\u4e1c\u7701"
"311","\u5e7f\u5dde",101280101,9,"\u5317\u98ce",0.94,3,2015-01-13 08:40:00,1,"JC_RADAR_AZ9200_JB",1421109600,0,"\u5e7f\u4e1c\u7701"
"312","\u5e7f\u5dde",101280101,9,"\u897f\u5317\u98ce",0.95,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9200_JB",1421087700,315,"\u5e7f\u4e1c\u7701"
"313","\u6210\u90fd",101270101,3,"\u4e1c\u5317\u98ce",0.95,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9280_JB",1421080500,45,"\u56db\u5ddd\u7701"
"314","\u6210\u90fd",101270101,3,"\u4e1c\u5317\u98ce",0.96,1,2015-01-13 01:35:00,1,"JC_RADAR_AZ9280_JB",1421084100,45,"\u56db\u5ddd\u7701"
"315","\u6210\u90fd",101270101,3,"\u897f\u5317\u98ce",0.97,1,2015-01-13 02:35:00,1,"JC_RADAR_AZ9280_JB",1421087700,315,"\u56db\u5ddd\u7701"
"316","\u6210\u90fd",101270101,4,"\u4e1c\u5357\u98ce",0.97,1,2015-01-13 04:35:00,1,"JC_RADAR_AZ9280_JB",1421094900,135,"\u56db\u5ddd\u7701"
"317","\u6210\u90fd",101270101,4,"\u897f\u5317\u98ce",0.97,1,2015-01-13 03:35:00,1,"JC_RADAR_AZ9280_JB",1421091300,315,"\u56db\u5ddd\u7701"
"318","\u6210\u90fd",101270101,5,"\u4e1c\u98ce",0.97,1,2015-01-13 05:40:00,1,"JC_RADAR_AZ9280_JB",1421098800,90,"\u56db\u5ddd\u7701"
"319","\u6210\u90fd",101270101,5,"\u5317\u98ce",0.97,0,2015-01-13 07:40:00,1,"JC_RADAR_AZ9280_JB",1421106000,0,"\u56db\u5ddd\u7701"
"320","\u6210\u90fd",101270101,5,"\u5317\u98ce",0.97,0,2015-01-13 08:40:00,1,"JC_RADAR_AZ9280_JB",1421109600,0,"\u56db\u5ddd\u7701"
"321","\u6210\u90fd",101270101,5,"\u5317\u98ce",0.97,0,2015-01-13 09:45:00,1,"JC_RADAR_AZ9280_JB",1421113500,0,"\u56db\u5ddd\u7701"
"322","\u6210\u90fd",101270101,5,"\u897f\u5317\u98ce",0.97,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9280_JB",1421102400,315,"\u56db\u5ddd\u7701"
"323","\u6210\u90fd",101270101,6,"\u4e1c\u5317\u98ce",0.93,1,2015-01-13 23:35:00,1,"JC_RADAR_AZ9280_JB",1421163300,45,"\u56db\u5ddd\u7701"
"324","\u6210\u90fd",101270101,6,"\u5317\u98ce",0.94,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9280_JB",1421081400,0,"\u56db\u5ddd\u7701"
"325","\u6210\u90fd",101270101,6,"\u897f\u5317\u98ce",0.97,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9280_JB",1421116800,315,"\u56db\u5ddd\u7701"
"326","\u6210\u90fd",101270101,7,"\u4e1c\u5317\u98ce",0.86,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9280_JB",1421145900,45,"\u56db\u5ddd\u7701"
"327","\u6210\u90fd",101270101,7,"\u4e1c\u5317\u98ce",0.88,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9280_JB",1421149800,45,"\u56db\u5ddd\u7701"
"328","\u6210\u90fd",101270101,7,"\u4e1c\u5317\u98ce",0.92,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9280_JB",1421156700,45,"\u56db\u5ddd\u7701"
"329","\u6210\u90fd",101270101,7,"\u4e1c\u5317\u98ce",0.93,1,2015-01-13 11:40:00,1,"JC_RADAR_AZ9280_JB",1421120400,45,"\u56db\u5ddd\u7701"
"330","\u6210\u90fd",101270101,7,"\u5317\u98ce",0.92,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9280_JB",1421160900,0,"\u56db\u5ddd\u7701"
"331","\u6210\u90fd",101270101,8,"\u4e1c\u5357\u98ce",0.78,1,2015-01-13 15:45:00,1,"JC_RADAR_AZ9280_JB",1421135100,135,"\u56db\u5ddd\u7701"
"332","\u6210\u90fd",101270101,8,"\u4e1c\u5357\u98ce",0.8,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9280_JB",1421127600,135,"\u56db\u5ddd\u7701"
"333","\u6210\u90fd",101270101,8,"\u4e1c\u98ce",0.78,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9280_JB",1421131200,90,"\u56db\u5ddd\u7701"
"334","\u6210\u90fd",101270101,8,"\u4e1c\u98ce",0.8,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9280_JB",1421138400,90,"\u56db\u5ddd\u7701"
"335","\u6210\u90fd",101270101,8,"\u5317\u98ce",0.83,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9280_JB",1421124000,0,"\u56db\u5ddd\u7701"
"336","\u6210\u90fd",101270101,8,"\u5317\u98ce",0.83,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9280_JB",1421142000,0,"\u56db\u5ddd\u7701"
"337","\u62c9\u8428",101140101,-2,"\u4e1c\u98ce",0.4,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9891_JB",1421078400,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"338","\u62c9\u8428",101140101,-2,"\u4e1c\u98ce",0.43,1,2015-01-13 00:00:00,1,"JC_RADAR_AZ9891_JB",1421078400,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"339","\u62c9\u8428",101140101,-2,"\u4e1c\u98ce",0.34,2,2015-01-13 12:00:00,1,"JC_RADAR_AZ9891_JB",1421121600,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"340","\u62c9\u8428",101140101,-4,"\u4e1c\u98ce",0.43,1,2015-01-13 01:00:00,1,"JC_RADAR_AZ9891_JB",1421082000,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"341","\u62c9\u8428",101140101,-5,"\u4e1c\u98ce",0.44,2,2015-01-13 02:00:00,1,"JC_RADAR_AZ9891_JB",1421085600,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"342","\u62c9\u8428",101140101,-5,"\u4e1c\u98ce",0.46,2,2015-01-13 03:00:00,1,"JC_RADAR_AZ9891_JB",1421089200,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"343","\u62c9\u8428",101140101,-5,"\u4e1c\u98ce",0.38,2,2015-01-13 11:00:00,1,"JC_RADAR_AZ9891_JB",1421118000,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"344","\u62c9\u8428",101140101,-6,"\u4e1c\u98ce",0.43,2,2015-01-13 10:00:00,1,"JC_RADAR_AZ9891_JB",1421114400,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"345","\u62c9\u8428",101140101,-6,"\u4e1c\u98ce",0.44,2,2015-01-13 04:00:00,1,"JC_RADAR_AZ9891_JB",1421092800,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"346","\u62c9\u8428",101140101,-7,"\u4e1c\u98ce",0.46,2,2015-01-13 05:00:00,1,"JC_RADAR_AZ9891_JB",1421096400,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"347","\u62c9\u8428",101140101,-7,"\u4e1c\u98ce",0.46,2,2015-01-13 06:00:00,1,"JC_RADAR_AZ9891_JB",1421100000,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"348","\u62c9\u8428",101140101,-8,"\u4e1c\u98ce",0.46,2,2015-01-13 07:00:00,1,"JC_RADAR_AZ9891_JB",1421103600,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"349","\u62c9\u8428",101140101,-8,"\u4e1c\u98ce",0.48,2,2015-01-13 08:00:00,1,"JC_RADAR_AZ9891_JB",1421107200,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"350","\u62c9\u8428",101140101,-9,"\u4e1c\u98ce",0.48,2,2015-01-13 09:00:00,1,"JC_RADAR_AZ9891_JB",1421110800,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"351","\u62c9\u8428",101140101,0,"\u4e1c\u98ce",0.29,2,2015-01-13 13:00:00,1,"JC_RADAR_AZ9891_JB",1421125200,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"352","\u62c9\u8428",101140101,0,"\u4e1c\u98ce",0.33,1,2015-01-13 23:00:00,1,"JC_RADAR_AZ9891_JB",1421161200,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"353","\u62c9\u8428",101140101,1,"\u4e1c\u98ce",0.32,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9891_JB",1421157600,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"354","\u62c9\u8428",101140101,2,"\u4e1c\u98ce",0.25,2,2015-01-13 14:00:00,1,"JC_RADAR_AZ9891_JB",1421128800,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"355","\u62c9\u8428",101140101,2,"\u4e1c\u98ce",0.3,2,2015-01-13 21:00:00,1,"JC_RADAR_AZ9891_JB",1421154000,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"356","\u62c9\u8428",101140101,3,"\u4e1c\u98ce",0.2,1,2015-01-13 15:00:00,1,"JC_RADAR_AZ9891_JB",1421132400,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"357","\u62c9\u8428",101140101,4,"\u4e1c\u98ce",0.23,2,2015-01-13 19:00:00,1,"JC_RADAR_AZ9891_JB",1421146800,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"358","\u62c9\u8428",101140101,5,"\u4e1c\u5357\u98ce",0.2,2,2015-01-13 16:00:00,1,"JC_RADAR_AZ9891_JB",1421136000,135,"\u897f\u85cf\u81ea\u6cbb\u533a"
"359","\u62c9\u8428",101140101,5,"\u4e1c\u5357\u98ce",0.17,2,2015-01-13 17:00:00,1,"JC_RADAR_AZ9891_JB",1421139600,135,"\u897f\u85cf\u81ea\u6cbb\u533a"
"360","\u62c9\u8428",101140101,5,"\u4e1c\u98ce",0.2,2,2015-01-13 18:00:00,1,"JC_RADAR_AZ9891_JB",1421143200,90,"\u897f\u85cf\u81ea\u6cbb\u533a"
"361","\u6606\u660e",101290101,0,"\u5317\u98ce",0.93,1,2015-01-13 05:00:00,1,"JC_RADAR_AZ9871_JB",1421096400,0,"\u4e91\u5357\u7701"
"362","\u6606\u660e",101290101,0,"\u897f\u5317\u98ce",0.93,1,2015-01-13 07:00:00,1,"JC_RADAR_AZ9871_JB",1421103600,315,"\u4e91\u5357\u7701"
"363","\u6606\u660e",101290101,1,"\u4e1c\u5317\u98ce",0.91,1,2015-01-13 06:00:00,1,"JC_RADAR_AZ9871_JB",1421100000,45,"\u4e91\u5357\u7701"
"364","\u6606\u660e",101290101,1,"\u5317\u98ce",0.9,1,2015-01-13 04:00:00,1,"JC_RADAR_AZ9871_JB",1421092800,0,"\u4e91\u5357\u7701"
"365","\u6606\u660e",101290101,1,"\u5317\u98ce",0.93,0,2015-01-13 09:00:00,1,"JC_RADAR_AZ9871_JB",1421110800,0,"\u4e91\u5357\u7701"
"366","\u6606\u660e",101290101,1,"\u897f\u5317\u98ce",0.92,2,2015-01-13 08:00:00,1,"JC_RADAR_AZ9871_JB",1421107200,315,"\u4e91\u5357\u7701"
"367","\u6606\u660e",101290101,10,"\u897f\u5357\u98ce",0.39,2,2015-01-13 19:00:00,1,"JC_RADAR_AZ9871_JB",1421146800,225,"\u4e91\u5357\u7701"
"368","\u6606\u660e",101290101,10,"\u897f\u5357\u98ce",0.5,3,2015-01-13 13:00:00,1,"JC_RADAR_AZ9871_JB",1421125200,225,"\u4e91\u5357\u7701"
"369","\u6606\u660e",101290101,11,"\u897f\u5357\u98ce",0.47,3,2015-01-13 14:00:00,1,"JC_RADAR_AZ9871_JB",1421128800,225,"\u4e91\u5357\u7701"
"370","\u6606\u660e",101290101,12,"\u897f\u5357\u98ce",0.4,3,2015-01-13 15:00:00,1,"JC_RADAR_AZ9871_JB",1421132400,225,"\u4e91\u5357\u7701"
"371","\u6606\u660e",101290101,12,"\u897f\u5357\u98ce",0.32,3,2015-01-13 18:00:00,1,"JC_RADAR_AZ9871_JB",1421143200,225,"\u4e91\u5357\u7701"
"372","\u6606\u660e",101290101,13,"\u5357\u98ce",0.42,2,2015-01-13 17:00:00,1,"JC_RADAR_AZ9871_JB",1421139600,180,"\u4e91\u5357\u7701"
"373","\u6606\u660e",101290101,13,"\u897f\u5357\u98ce",0.32,3,2015-01-13 16:00:00,1,"JC_RADAR_AZ9871_JB",1421136000,225,"\u4e91\u5357\u7701"
"374","\u6606\u660e",101290101,2,"\u5317\u98ce",0.9,1,2015-01-13 03:00:00,1,"JC_RADAR_AZ9871_JB",1421089200,0,"\u4e91\u5357\u7701"
"375","\u6606\u660e",101290101,3,"\u5317\u98ce",0.84,1,2015-01-13 01:00:00,1,"JC_RADAR_AZ9871_JB",1421082000,0,"\u4e91\u5357\u7701"
"376","\u6606\u660e",101290101,3,"\u5317\u98ce",0.83,2,2015-01-13 02:00:00,1,"JC_RADAR_AZ9871_JB",1421085600,0,"\u4e91\u5357\u7701"
"377","\u6606\u660e",101290101,3,"\u897f\u5317\u98ce",0.95,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9871_JB",1421078400,315,"\u4e91\u5357\u7701"
"378","\u6606\u660e",101290101,3,"\u897f\u98ce",0.85,2,2015-01-13 10:00:00,1,"JC_RADAR_AZ9871_JB",1421114400,270,"\u4e91\u5357\u7701"
"379","\u6606\u660e",101290101,4,"\u897f\u5317\u98ce",0.8,2,2015-01-13 11:00:00,1,"JC_RADAR_AZ9871_JB",1421118000,315,"\u4e91\u5357\u7701"
"380","\u6606\u660e",101290101,5,"\u897f\u98ce",0.73,2,2015-01-13 23:00:00,1,"JC_RADAR_AZ9871_JB",1421161200,270,"\u4e91\u5357\u7701"
"381","\u6606\u660e",101290101,5,"\u897f\u98ce",0.77,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9871_JB",1421078400,270,"\u4e91\u5357\u7701"
"382","\u6606\u660e",101290101,6,"\u897f\u98ce",0.7,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9871_JB",1421157600,270,"\u4e91\u5357\u7701"
"383","\u6606\u660e",101290101,7,"\u897f\u98ce",0.63,2,2015-01-13 21:00:00,1,"JC_RADAR_AZ9871_JB",1421154000,270,"\u4e91\u5357\u7701"
"384","\u6606\u660e",101290101,8,"\u897f\u5357\u98ce",0.6,3,2015-01-13 12:00:00,1,"JC_RADAR_AZ9871_JB",1421121600,225,"\u4e91\u5357\u7701"
"385","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.73,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9571_JB",1421084100,45,"\u6d59\u6c5f\u7701"
"386","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.78,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9571_JB",1421102400,45,"\u6d59\u6c5f\u7701"
"387","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.78,2,2015-01-13 07:40:00,1,"JC_RADAR_AZ9571_JB",1421106000,45,"\u6d59\u6c5f\u7701"
"388","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.81,2,2015-01-13 09:40:00,1,"JC_RADAR_AZ9571_JB",1421113200,45,"\u6d59\u6c5f\u7701"
"389","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.88,1,2015-01-13 11:40:00,1,"JC_RADAR_AZ9571_JB",1421120400,45,"\u6d59\u6c5f\u7701"
"390","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.72,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9571_JB",1421087700,45,"\u6d59\u6c5f\u7701"
"391","\u676d\u5dde",101210101,6,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9571_JB",1421094900,45,"\u6d59\u6c5f\u7701"
"392","\u676d\u5dde",101210101,6,"\u4e1c\u98ce",0.73,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9571_JB",1421080500,90,"\u6d59\u6c5f\u7701"
"393","\u676d\u5dde",101210101,6,"\u4e1c\u98ce",0.73,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9571_JB",1421091300,90,"\u6d59\u6c5f\u7701"
"394","\u676d\u5dde",101210101,6,"\u4e1c\u98ce",0.75,1,2015-01-13 05:40:00,1,"JC_RADAR_AZ9571_JB",1421098800,90,"\u6d59\u6c5f\u7701"
"395","\u676d\u5dde",101210101,6,"\u5317\u98ce",0.89,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9571_JB",1421124000,0,"\u6d59\u6c5f\u7701"
"396","\u676d\u5dde",101210101,6,"\u5317\u98ce",0.79,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9571_JB",1421109600,0,"\u6d59\u6c5f\u7701"
"397","\u676d\u5dde",101210101,6,"\u5317\u98ce",0.85,2,2015-01-13 10:40:00,1,"JC_RADAR_AZ9571_JB",1421116800,0,"\u6d59\u6c5f\u7701"
"398","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.95,2,2015-01-13 16:40:00,1,"JC_RADAR_AZ9571_JB",1421138400,315,"\u6d59\u6c5f\u7701"
"399","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.95,3,2015-01-13 15:45:00,1,"JC_RADAR_AZ9571_JB",1421135100,315,"\u6d59\u6c5f\u7701"
"400","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.96,2,2015-01-13 18:45:00,1,"JC_RADAR_AZ9571_JB",1421145900,315,"\u6d59\u6c5f\u7701"
"401","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.96,2,2015-01-13 19:50:00,1,"JC_RADAR_AZ9571_JB",1421149800,315,"\u6d59\u6c5f\u7701"
"402","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.96,2,2015-01-13 21:45:00,1,"JC_RADAR_AZ9571_JB",1421156700,315,"\u6d59\u6c5f\u7701"
"403","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.96,2,2015-01-13 22:55:00,1,"JC_RADAR_AZ9571_JB",1421160900,315,"\u6d59\u6c5f\u7701"
"404","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.96,3,2015-01-13 17:40:00,1,"JC_RADAR_AZ9571_JB",1421142000,315,"\u6d59\u6c5f\u7701"
"405","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.94,2,2015-01-13 14:40:00,1,"JC_RADAR_AZ9571_JB",1421131200,315,"\u6d59\u6c5f\u7701"
"406","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.97,2,2015-01-13 23:35:00,1,"JC_RADAR_AZ9571_JB",1421163300,315,"\u6d59\u6c5f\u7701"
